id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,Quote,Table,Figure,Math,is_NA,ensemble-all-majority_Value,ensemble-all-majority_Ref,ensemble-all-majority_ValCorrect,ensemble-all-majority_RefScore,ensemble-all-majority_NACorrect,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,ensemble-top5-majority_Value,ensemble-top5-majority_Ref,ensemble-top5-majority_ValCorrect,ensemble-top5-majority_RefScore,ensemble-top5-majority_NACorrect,qwen1.5-110b-bench_Value,qwen1.5-110b-bench_Ref,qwen1.5-110b-bench_ValCorrect,qwen1.5-110b-bench_RefScore,qwen1.5-110b-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen3-next-80b-a3b-bench_Value,qwen3-next-80b-a3b-bench_Ref,qwen3-next-80b-a3b-bench_ValCorrect,qwen3-next-80b-a3b-bench_RefScore,qwen3-next-80b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q130,How much freshwater (in liters) was consumed by Meta's Llama 3 inference serving clusters in 2024?,is_blank,is_blank,is_blank,liters,0,0,0,0,1,is_blank,"[""han2024"", ""is_blank"", ""li2025a"", ""luccioni2025c"", ""morrison2025"", ""rubei2025""]",True,0.16666666666666666,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,[],True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""han2024"", ""li2025a"", ""luccioni2025c"", ""morrison2025"", ""rubei2025""]",True,0.0,True
q131,What percentage of NVIDIA H100 GPUs manufactured in 2024 used recycled rare earth metals?,is_blank,is_blank,is_blank,percent,0,0,0,0,1,is_blank,"[""amazon2023"", ""cottier2024"", ""is_blank"", ""luccioni2025a"", ""morrison2025""]",True,0.2,True,is_blank,"[""is_blank"", ""luccioni2025a"", ""morrison2025""]",True,0.3333333333333333,True,is_blank,"[""is_blank"", ""luccioni2025a"", ""morrison2025""]",True,0.3333333333333333,True,,[],True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""morrison2025"", ""luccioni2025a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""cottier2024"", ""amazon2023""]",True,0.0,True
q132,The actual CO2e for the Evolved Transformer NAS (3.2 tCO2e) is equivalent to approximately how many passengers taking a round trip between San Francisco and New York?,3,['patterson2021'],Quote,passengers,1,0,0,0,0,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True
q133,"According to May 2025 data from the API platform OpenRouter, what percentage of LLM token usage occurred through models that did not disclose their environmental impact?",84,['luccioni2025c'],Figure and Caption,percent,1,0,1,0,0,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True
q134,What is the bare minimum number of NVIDIA A100 80GB GPUs required to run LLaMA-13B inference without compression or quantization?,1,['samsi2024'],Table II shows that the 13B model requires 1 NVIDIA A100 GPU (80GB each) as the minimum hardware to run inference,A100_80GB_GPU,0,1,0,0,0,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,less_than_4,"[""is_blank""]",False,0.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True
q136,What is the estimated range of CO2 emissions in metric tons for a *complete* training run of a 6.1 billion parameter transformer model?,"[21,78]",['dodge2022'],Quote,metric tons,1,0,0,0,0,103.5,"[""dodge2022""]",False,1.0,True,"[21, 78]","[""dodge2022""]",True,1.0,True,"[21, 78]","[""dodge2022""]",True,1.0,True,"[15.2, 'lower value']","[""dodge2022""]",False,1.0,True,"[44,44]","[""dodge2022""]",False,1.0,True,103.5,"[""dodge2022""]",False,1.0,True,"[21, 78]","[""dodge2022""]",True,1.0,True,"[21,78]","[""dodge2022""]",True,1.0,True,51.75,"[""dodge2022""]",True,1.0,True,103.5,"[""dodge2022""]",False,1.0,True
q137,What was the total carbon emissions (tCO2e) avoided by pruning and quantizing large language models in 2023?,is_blank,is_blank,is_blank,tCO2e,0,0,0,0,1,is_blank,"[""is_blank"", ""khan2025"", ""luccioni2023"", ""patterson2021""]",True,0.25,True,is_blank,"[""is_blank"", ""khan2025""]",True,0.5,True,is_blank,"[""is_blank"", ""khan2025""]",True,0.5,True,is_blank,[],True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""khan2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""patterson2021"", ""luccioni2023""]",True,0.0,True
q138,"In a specific scenario blending A100 and A10G GPUs, what percentage of cost savings was achieved over an A100-only strategy?",24,['griggs2024'],"Figure 9, Quote",percent,1,0,1,0,0,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True
q140,"According to Chen et al. (2025), what is the price per hour for an NVIDIA H20?",4.63,['chen2024'],Table 1,USD per hour,0,1,0,0,0,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True
q141,True or False: Most carbon footprint analyses for AI models gather information automatically without needing to contact authors.,0,['luccioni2025b'],Quote,is_blank,1,0,0,0,0,0,"[""luccioni2025b"", ""luccioni2025c""]",True,0.5,True,0,"[""luccioni2025b"", ""luccioni2025c""]",True,0.5,True,0,"[""luccioni2025b"", ""luccioni2025c""]",True,0.5,True,False,"[""luccioni2025b""]",True,1.0,True,is_blank,"[""luccioni2025b""]",False,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b"", ""luccioni2025c""]",True,0.5,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True
q142,"In 2023, what percentage of the data centers' total electricity cost was their public health cost equivalent to, using the average attribution method?",43,['han2024'],Table,percent,0,1,0,0,0,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,42,"[""han2024""]",False,1.0,True
q143,What is the bare minimum number of NVIDIA A100 80GB GPUs required to run LLaMA-7B inference without compression or quantization?,1,['samsi2024'],Table II shows that the 7B model requires 1 NVIDIA A100 GPU (80GB each) as the minimum hardware to run inference,A100_80GB_GPU,0,1,0,0,0,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True
q144,True or False: Sustainable deployment techniques described for large language models demonstrated up to a 45% reduction in carbon emissions after quantization.,1,['khan2025'],Quote,is_blank,1,0,0,0,0,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,45,"[""khan2025""]",False,1.0,True,45%,"[""khan2025""]",False,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,45%,"[""khan2025""]",False,1.0,True
q145,How many answers were researchers able to collect after reaching out to over 500 authors for their carbon footprint analysis?,95,['luccioni2025b'],Quote,answers,1,0,0,0,0,95,"[""luccioni2023"", ""luccioni2025b""]",True,0.5,True,95,"[""luccioni2023"", ""luccioni2025b""]",True,0.5,True,95,"[""luccioni2023"", ""luccioni2025b""]",True,0.5,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b"", ""luccioni2023""]",True,0.5,True,95,"[""luccioni2025b"", ""luccioni2023""]",True,0.5,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b"", ""luccioni2023""]",True,0.5,True
q147,"Based on the reported training budget and total GPU hours, estimate the approximate cost per H100 GPU-hour for the JetMoE project.",3.33,['shen2024'],"Using the stated pretraining budget upper bound and GPU-hours → cost_per_GPUh ≈ $100,000 ÷ 30,000 GPUh = $3.33/GPUh (upper-bound estimate since budget is ""< $0.1M"").",USD per hour,1,0,0,1,0,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,$3.33,"[""shen2024""]",False,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True
q148,"When training a Llama-3.1 scale model in Altoona, Iowa, the health cost was what percentage of the electricity cost?",122,['han2024'],Table,percent,0,1,0,0,0,122,"[""han2024""]",True,1.0,True,122,"[""han2024""]",True,1.0,True,122,"[""han2024""]",True,1.0,True,120,"[""han2024""]",False,1.0,True,122,"[""han2024""]",True,1.0,True,120,"[""han2024""]",False,1.0,True,122,"[""han2024""]",True,1.0,True,122,"[""han2024""]",True,1.0,True,122,"[""han2024""]",True,1.0,True,122,"[""han2024""]",True,1.0,True
q149,How many tokens were used to pre-train the JetMoE-8B model?,1.25E+12,['shen2024'],Quote,tokens,1,0,0,0,0,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1.25T,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True
q150,"As of January 2024, how many Amazon Renewable Energy Projects were announced in the United Kingdom?",36,['amazon2023'],Table,projects,0,1,0,0,0,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True,36,"[""amazon2023""]",True,1.0,True
q151,"In 2023, what percentage of Amazon's Workforce in the United States across all levels identified as men?",53.2,['amazon2023'],Figure,percent,0,0,1,0,0,56.8,"[""amazon2023""]",False,1.0,True,43.1,"[""amazon2023""]",False,1.0,True,43.1,"[""amazon2023""]",False,1.0,True,56.8,"[""amazon2023""]",False,1.0,True,44.1,"[""amazon2023""]",False,1.0,True,46.9,"[""amazon2023""]",False,1.0,True,43.1,"[""amazon2023""]",False,1.0,True,66.5,"[""amazon2023""]",False,1.0,True,56.8,"[""amazon2023""]",False,1.0,True,48.2,"[""amazon2023""]",False,1.0,True
q152,What percentage of Apple's total water footprint is accounted for by its supply chain?,99,['li2025b'],Quote,percent,1,0,0,0,0,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True,99,"[""li2025b""]",True,1.0,True
q154,"What is the total execution time, in seconds, of a sparse BlackMamba model fine-tuned with a NVIDIA A40-48GB with a batch size of 84?",1.5,['xia2024'],Figure,seconds,0,0,1,0,0,2.0,"[""xia2024""]",False,1.0,True,2.0,"[""xia2024""]",False,1.0,True,2.0,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,2.0,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,2.0,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True
q155,Which metric was introduced to assess the ratio of computation to communication time when scaling distributed training across continents?,Granularity,['erben2023'],Quote,is_blank,1,0,0,0,0,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity metric,"[""erben2023""]",False,1.0,True,granularity metric,"[""erben2023""]",False,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True,granularity,"[""erben2023""]",True,1.0,True
q156,"According to a coalition of Microsoft employees, a single deal with Exxon Mobil to expand oil production could add up to how many times more carbon emissions than the company's yearly carbon removal targets?",6.4,['luccioni2025a'],Quote,times,1,0,0,0,0,6.4,"[""luccioni2025a"", ""luccioni2025b""]",True,0.5,True,640,"[""luccioni2025a""]",False,1.0,True,6.4,"[""luccioni2025a"", ""luccioni2025b""]",True,0.5,True,640,"[""luccioni2025a""]",False,1.0,True,6.4,"[""luccioni2025a""]",True,1.0,True,6.4,"[""luccioni2025a"", ""luccioni2025b""]",True,0.5,True,6.4,"[""luccioni2025a"", ""luccioni2025b""]",True,0.5,True,640,"[""luccioni2025a""]",False,1.0,True,640,"[""luccioni2025a""]",False,1.0,True,6.4,"[""luccioni2025a""]",True,1.0,True
q157,"What is the term for freshwater taken from ground or surface sources, either temporarily or permanently, for various uses?",Water withdrawal,['li2025b'],Quote,is_blank,1,0,0,0,0,Water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,water withdrawal,"[""li2025b""]",True,1.0,True,water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,Water withdrawal,"[""li2025b""]",True,1.0,True,water withdrawal,"[""li2025b""]",True,1.0,True
q159,How often does the Standing Committee of the One Hundred Year Study form a Study Panel?,5,['stone2022'],Quote,years,1,0,0,0,0,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True,5,"[""stone2022""]",True,1.0,True
q160,"What was the average number of connected devices per U.S. household reported in 2021 (smartphones, laptops, smart TVs, speakers, wearables, gaming consoles, etc)?",25,['wu2021b'],Quote,devices,1,0,0,0,0,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True,25,"[""wu2021b""]",True,1.0,True
q161,"Based on publicly available data, what is the range of energy consumption, in MWh, to pre-train a large language model (LLM)?","[0.8,3500]",['luccioni2025c'],Quote and Table 1,MWh,1,1,0,0,0,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8, 3500]","[""luccioni2024""]",True,0.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8,3500]","[""luccioni2025c""]",True,1.0,True,"[0.8, 3500]","[""luccioni2025c""]",True,1.0,True,"[0.8, 3500]","[""luccioni2025c""]",True,1.0,True
q162,True or False: IBM's Watson program did NOT beat human contenders in the Jeopardy challenge.,0,['stone2022'],Quote,is_blank,1,0,0,0,0,0,"[""[ref_id=stone2022]"", ""stone2022""]",True,0.5,True,0,"[""stone2022""]",True,1.0,True,0,"[""stone2022""]",True,1.0,True,False,"[""stone2022""]",True,1.0,True,is_blank,"[""stone2022""]",False,1.0,True,0,"[""stone2022""]",True,1.0,True,0,"[""stone2022""]",True,1.0,True,0,"[""stone2022""]",True,1.0,True,0,"[""stone2022""]",True,1.0,True,0,"[""[ref_id=stone2022]""]",True,0.0,True
q163,One study estimates that how many queries to the GPT-3 model consume approximately half a liter of water?,"[10,50]",['luccioni2025a'],Quote,queries,1,0,0,0,0,"[10,50]","[""li2025b"", ""luccioni2025a""]",True,0.5,True,"[10,50]","[""luccioni2025a""]",True,1.0,True,"[10,50]","[""li2025b"", ""luccioni2025a""]",True,0.5,True,"[10, 50]","[""luccioni2025a""]",True,1.0,True,"[10,50]","[""luccioni2025a""]",True,1.0,True,"[10,50]","[""luccioni2025a"", ""li2025b""]",True,0.5,True,"[10, 50]","[""luccioni2025a""]",True,1.0,True,"[10,50]","[""luccioni2025a""]",True,1.0,True,"[10,50]","[""luccioni2025a""]",True,1.0,True,10-50,"[""luccioni2025a""]",True,1.0,True
q165,"After model alignment, what MT-Bench score did the JetMoE-8B-Chat model achieve, surpassing the Llama-2-13b-Chat model?",6.681,['shen2024'],"Table 4, Quote",score,1,1,0,0,0,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True,6.681,"[""shen2024""]",True,1.0,True
q167,How many medium-length GPT-3 completions (prompt= 800 words; response 150-300 words) could be produced with the water required to fill a single 500 mL bottle?,"[10,50]",['li2025b'],Quote,responses,1,0,0,0,0,"[10,50]","[""li2025b""]",True,1.0,True,"[10,50]","[""li2025b""]",True,1.0,True,"[10,50]","[""li2025b""]",True,1.0,True,,[],False,0.0,True,"[10,50]","[""li2025b""]",True,1.0,True,"[10,50]","[""li2025b""]",True,1.0,True,"[10, 50]","[""luccioni2025a"", ""li2025b""]",True,0.5,True,"[10,50]","[""li2025b""]",True,1.0,True,"[10,50]","[""li2025b""]",True,1.0,True,"[10, 50]","[""li2025b""]",True,1.0,True
q168,The 2024 Griggs et al. paper reports that Mélange can reduce deployment costs by up to what percentage in conversational chat settings?,77,['griggs2024'],Quote,percent,1,0,0,0,0,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True,77,"[""griggs2024""]",True,1.0,True
q169,What is the bare minimum number ofA100 80GB GPUs required to run LLaMA-65B inference without compression or quantization?,4,['samsi2024'],Table II shows that the 65B model requires 4 NVIDIA A100 GPUs (80GB each) as the minimum hardware to run inference,A100_80GB_GPUs,0,1,0,0,0,4,"[""rubei2025"", ""samsi2024""]",True,0.5,True,4,"[""samsi2024""]",True,1.0,True,4,"[""rubei2025"", ""samsi2024""]",True,0.5,True,4,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024"", ""rubei2025""]",True,0.5,True,4,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",True,1.0,True
q171,Training an AI model of the Llama-3.1 scale can produce air pollutants equivalent to how many round trips by car between Los Angeles and New York City?,10000,['han2024'],Quote,round trips,1,0,0,0,0,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,10000,"[""han2024""]",True,1.0,True,10000,"[""han2024""]",True,1.0,True,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,"[10000,is_blank]","[""han2024"", ""luccioni2025c""]",False,0.5,True,10000,"[""han2024"", ""luccioni2025c""]",True,0.5,True,"10,000","[""han2024"", ""luccioni2025c""]",True,0.5,True
q172,What percentage of the machine learning (ML) workload is estimated to be inference processing by NVIDIA in 2019?,"[80,90]",['patterson2021'],Quote,percent,1,0,0,0,0,"[80,90]","[""fernandez2025"", ""luccioni2024"", ""patterson2021""]",True,0.3333333333333333,True,"[80,90]","[""patterson2021""]",True,1.0,True,"[80,90]","[""fernandez2025"", ""luccioni2024"", ""patterson2021""]",True,0.3333333333333333,True,"[80, 90]","[""patterson2021""]",True,1.0,True,"[80,90]","[""patterson2021""]",True,1.0,True,"[80,90]","[""patterson2021"", ""luccioni2024"", ""fernandez2025""]",True,0.3333333333333333,True,"[80, 90]","[""patterson2021""]",True,1.0,True,"[80,90]","[""patterson2021""]",True,1.0,True,"[80,90]","[""patterson2021""]",True,1.0,True,80-90,"[""patterson2021""]",True,1.0,True
q173,"Throughout the entire 'Power Hungry Processing' (2024) study, what was the total amount of CO2 equivalent emissions generated?",178.97,['luccioni2024'],Quote,kg CO2eq,1,0,0,0,0,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True,178.97,"[""luccioni2024""]",True,1.0,True
q174,True or False: Estimating GPU energy consumption based on its Thermal Design Power (TDP) is a reliable and accurate method.,0,['chung2025'],Quote,is_blank,1,0,0,0,0,0,"[""chung2025"", ""ebert2024"", ""patterson2021""]",True,0.3333333333333333,True,0,"[""chung2025"", ""patterson2021""]",True,0.5,True,0,"[""chung2025"", ""ebert2024"", ""patterson2021""]",True,0.3333333333333333,True,0,"[""chung2025""]",True,1.0,True,0,"[""chung2025""]",True,1.0,True,0,"[""chung2025"", ""patterson2021"", ""ebert2024""]",True,0.3333333333333333,True,0,"[""chung2025"", ""patterson2021""]",True,0.5,True,0,"[""chung2025"", ""patterson2021""]",True,0.5,True,0,"[""chung2025""]",True,1.0,True,1,"[""chung2025"", ""ebert2024"", ""patterson2021""]",False,0.3333333333333333,True
q175,True or False: GPT-4o mini consumes less energy per query than the larger GPT-4o.,0,['jegham2025'],Quote,is_blank,1,0,0,0,0,0,"[""jegham2025""]",True,1.0,True,0,"[""jegham2025""]",True,1.0,True,0,"[""jegham2025""]",True,1.0,True,False,"[""jegham2025""]",True,1.0,True,is_blank,"[""jegham2025""]",False,1.0,True,0,"[""jegham2025""]",True,1.0,True,0,"[""jegham2025""]",True,1.0,True,0,"[""jegham2025""]",True,1.0,True,0,"[""jegham2025""]",True,1.0,True,GPT-4o,"[""jegham2025""]",False,1.0,True
q176,"What is the ground truth throughput, in queries/sec, of a dense Mixtral-CS-A100-40GB when the batch size is 1?",4,['xia2024'],Figure,queries/sec,0,0,1,0,0,0.3,"[""xia2024""]",False,1.0,True,0.3,"[""xia2024""]",False,1.0,True,0.3,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,0.5,"[""xia2024""]",False,1.0,True,0.5,"[""xia2024""]",False,1.0,True,0.3,"[""xia2024""]",False,1.0,True,0.3,"[""xia2024""]",False,1.0,True,0.3,"[""xia2024""]",False,1.0,True,0.5,"[""xia2024""]",False,1.0,True
q177,"True or False: A 2025 paper's analysis shows that after the peak in 2022, the trend of AI developers directly disclosing environmental information for notable models continued to increase.",0,['luccioni2025c'],Quote,is_blank,1,0,0,0,0,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,is_blank,"[""luccioni2025c""]",False,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True,0,"[""luccioni2025c""]",True,1.0,True
